name,price,rating,image_url,source
"Dell G16 7630 Gaming Laptop - 16-inch QHD+ 240Hz 3ms Display, Intel Core i9-13900HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Metallic Nightshade",1494.49,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71IV0S6EC8L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"Dell Inspiron 5440 Laptop - 14.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core i5-1334U Processor, 8GB DDR5 RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, Onsite Service - Carbon Black",Price not available,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71jq7qdjh7L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"Dell 2024 Laptop | Inspiron | 16"" 1920 x 1200 Touchscreen | Intel Core 7 150U 10-Core | 32GB DDR5 | 1TB SSD | Windows 11 Pro | Wi-Fi 6E - Bluetooth 5.2 - Backlit KB - 1080p FHD Camera - Ice Blue",859.99,3.8 out of 5 stars,https://m.media-amazon.com/images/I/71Ox+RsBtuL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"ASUS Zenbook 14 WUXGA Touch AI Ready OLED Business Laptop, 14Cores Intel Ultra 5-125H(Beats i7-1370P), Win11, Wi-Fi 6E, FHD IR Webcam, 2X Thunderbolt 4, w/Mousepad (8GB LPDDR5 RAM | 512GB PCIe SSD)",564.99,4.0 out of 5 stars,https://m.media-amazon.com/images/I/81Iw-2EL8QL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"ASUS Vivobook S 14 Copilot+ AI PC Laptop | 14"" WUXGA OLED (100% DCI-P3 600nits HDR) | Intel 8-core Ultra 5 226v (>Ultra 7 155H) | 16GB DDR5 512GB SSD RGB Backlit Thunderbolt Win11Pro w/DLCA Accessory",529.99,4.9 out of 5 stars,https://m.media-amazon.com/images/I/71UDSYTSmLL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"Dell Inspiron 15 15.6"" Laptop (FHD Touchscreen, AMD Ryzen 5 7530U, 16GB RAM, 512GB PCIe SSD, (6-Core Beat i7-1165G7)) Numeric Keypad, Webcam, 2023 Inspiron 3000 3535, Win 11 Home, Carbon Black",319.99,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61VwqsuRBpL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"Lenovo V15 Lightweight Laptop, 15.6” 1080p Anti-Glare Display, Business and Everyday Use, 16GB RAM, 1TB SSD, Intel Processor, Windows 11 Pro, HDMI, Wi-Fi, Webcam with Privacy Shutter, Black",300.00,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61G6Jjuu7yL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"ASUS TUF Gaming A15 Gaming Laptop, 15.6” FHD 144Hz, 100% sRGB Display, GeForce RTX 4050, AMD Ryzen 7 7435HS, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6, Windows 11, FA507NUR-AS73",934.00,4.4 out of 5 stars,https://m.media-amazon.com/images/I/51pV5pxZsmL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"HP 14 inch Laptop, HD Display, Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, Natural Silver, 14-dq5009nr",176.35,4.3 out of 5 stars,https://m.media-amazon.com/images/I/810mOX5-LyL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"HP Stream 14"" HD Laptop | Intel Celeron N4120 Processor, Intel UHD Graphics 600, Microsoft Office 365, 4GB RAM | 128GB Storage, Fast Charge, HDMI, Up to 11 Hours Long Battery Life, Win 11 S",190.99,4.6 out of 5 stars,https://m.media-amazon.com/images/I/715s7LN3e-L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"Lenovo V15 G4 15.6"" FHD Business Laptop Computer, 13th Gen Intel Octa-Core i5-13420H up to 4.6GHz (Beat i7-1355U), 16GB DDR4 RAM, 512GB PCIe SSD, WiFi, Bluetooth 5.2, RJ-45, Windows 11 Pro, Befectoy",500.00,4.4 out of 5 stars,https://m.media-amazon.com/images/I/713Fz4vCWjL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=5
"ASUS 15.6” Vivobook Go FHD Laptop, Intel Quad Core, 4GB RAM, 64GB SSD, Windows 11 in S Mode, Star Black, L510KA-NB21",133.62,4.1 out of 5 stars,https://m.media-amazon.com/images/I/7197O4qNvGL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"ASUS TUF Gaming A15 Gaming Laptop, 15.6” FHD 144Hz Display, NVIDIA® GeForce RTX™ 3050, AMD Ryzen™ 5 7535HS, 8GB DDR5, 512GB PCIe® Gen4 NVMe™ SSD, Wi-Fi 6, Windows 11, FA506NC-ES51",614.18,4.3 out of 5 stars,https://m.media-amazon.com/images/I/810dOSOM4-S._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"HP Victus 15.6"" Full HD 144Hz Gaming Laptop, Intel Core i5-12450H, NVIDIA GeForce RTX 3050,64GB RAM, 2TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Performance Blue",789.00,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71cZs6fmSfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Lenovo LOQ Gaming Laptop - NVIDIA® GeForce RTX™ 4050 6GB - 15.6” FHD Display - AMD Ryzen 7 8845HS - 16GB RAM - 512GB SSD - Windows 11 Home, Luna Grey",781.92,4.4 out of 5 stars,https://m.media-amazon.com/images/I/81+mThsjk6L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"ASUS : 2023 Vivobook 17X Laptop, 17.3” FHD Display, Intel Core i9-13900H CPU, 16GB RAM, 1TB SSD, Windows 11 Home, Transparent Silver, K3704VA-DH96-S",741.22,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71gLz5gSDjL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Lenovo ThinkPad E16 Business Laptop, 16"" FHD+ Touchscreen, Intel Core i7-1355U, 40GB RAM, 1TB SSD, Fingerprint, Backlit, HDMI, Wi-Fi 6, Windows 11 Pro, Bundle with Targus USB-C 100W Docking Station",Price not available,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71A7+xWPo7L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"ASUS TUF A15 Gaming Laptop: 15.6” Full HD 144Hz Display, GeForce RTX 3050, AMD Ryzen 7 7435HS, 8GB DDR5 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11",613.09,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71TKMMyLCAL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"HP 2023 17.3"" HD Touchscreen Laptop, for Business and Students, AMD Ryzen 5 7530U (Beats i7-1165G7), 16GB RAM, 1TB SSD, AMD Radeon Graphics, Wi-Fi 6, Bluetooth, Webcam, Windows 11 Home",452.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71tY1ZbWldL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"MSI Prestige 16 EVO 16"" QHD+ 165Hz Laptop: Intel Core i9-13900H, Intel Iris Xe, 32GB DDR5, 1TB NVMe SSD, Thunderbolt 4, HDMI, MicroSD Card Reader, Win 11 Pro: Urban Silver A13M-408US",Price not available,4.0 out of 5 stars,https://m.media-amazon.com/images/I/712M13ZaI-L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Samsung Chromebook Plus V2 2-in-1 Laptop- 4GB RAM, 64GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio- XE520QAB-K03US Light Titan",137.99,4.4 out of 5 stars,https://m.media-amazon.com/images/I/81mX-4s+guL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Dell Inspiron 15 3000 Series 3520 Laptop, 15.6"" FHD Touchscreen, 12th Gen Intel Core i7-1255U, 32GB RAM, 1TB PCIe SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Black",556.00,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61oyfWT-PdL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Lenovo 2024 IdeaPad 1 Gen 7 Laptop, 15.6"" FHD Touchscreen, Intel Core i3-1215U, 24GB RAM, 1TB SSD, SD Card Reader, HDMI, Webcam, Wi-Fi 6, Windows 11 Home, Grey",326.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/618D46krKZL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Dell 2024 Inspiron 15 Business Laptop, Free Microsoft Office 2021 with Lifetime License, 15.6"""" Touchscreen FHD, Intel 10-Core i5-1235U, 32GB DDR4 RAM, 1TB PCIe SSD, Windows 11 Pro, Black, 3520I512T",490.00,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71Z2C0m+d7L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"SAMSUNG 16” Galaxy Book5 Pro 360 Copilot+ PC, AI Laptop Computer, Intel Core 7 Ultra Processor, 3K AMOLED (2880 x 1800) Touchscreen, 120HZ Refresh Rate, Dolby Atmos Quad Speakers, All-Day Battery Life",Price not available,4.5 out of 5 stars,https://m.media-amazon.com/images/I/616V0DjnYRL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Lenovo IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 10 in S Mode, Ice Blue",106.36,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71IVTMa5JQL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"Vivobook S 14 Copilot+ PC 14"" WUXGA OLED Windows Laptop Intel Core Ultra 7 Series 2 258V AI PC Intel Evo 32GB RAM 1TB SSD Black S5406SA-WH79",949.49,No rating,https://m.media-amazon.com/images/I/61JGYiHhzQL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=6
"ASUS Vivobook S 16 Laptop, Intel Core Ultra 9 285H, 32GB Memory, 1TB Storage, Neutral Black, S5606CA-DS99",Price not available,No rating,https://m.media-amazon.com/images/I/61zjl5E9igL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"HP New 15.6"" HD Touchscreen Laptop Intel Core i3-1005G1 8GB DDR4 RAM 128GB SSD HDMI Bluetooth 802.11/b/g/n/ac Windows 10 15-dy1731ms Silver",Price not available,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81QlA9bY4PL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"acer Chromebook 315 Laptop, 15.6"" HD Display, Intel Celeron N4020(Up to 2.8GHz), 4GB RAM, 64GB eMMC, Intel UHD Graphics, 12.5H Long Battery, WiFi, Bluetooth, Chrome OS",138.49,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61GC32HBM-L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"HP 15.6 FHD Flagship Business Laptop, Intel 4-Core i3-1215U up to 4.4GHz (Beat i5-1155G7), 16GB RAM, 1TB NVMe SSD, Fast Charge, Numpad, Bluetooth, Wi-Fi, HDMI, Windows 11,w/GM Accessory, Gray",286.69,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81QioP9hEjL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"Dell Inspiron 15 3000 3520 Business Laptop 15.6"" FHD WVA Anti-Glare 120Hz Display 12th Generation Intel 10-Core i7-1255U Processor 16GB RAM 1TB SSD Intel Iris Xe Graphics HDMI Win11 Black",499.00,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71i3MtRKdBL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"CHUWI HeroBook Plus Laptop 15.6'', 8GB RAM, 256GB SSD, FHD 1920x1080 Display, Intel Celeron 4020, Windows 11 Laptop Computer, WiFi, Bluetooth, HDMI, RJ-45, Type-C, 5000mAh, TF Card, Webcam, Speakers",199.00,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71ftbKaoUcL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"HP 14 inch HD Laptop, Intel Core i3-N305 Processor, 8GB DDR4 RAM, 256GB SSD, Windows 11 Home, Wi-FI 6, Bluetooth, Moonlight Blue, 14-ep0792wm",249.78,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71vH9TJ2FgL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
Microsoft Surface Laptop 3 13.5in Touchscreen Intel i5 8GB RAM 256GB SSD Win 10 (Renewed),Price not available,3.6 out of 5 stars,https://m.media-amazon.com/images/I/71C1sML0aYL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"HP Pavilion 16"" Touchscreen Laptop - WUXGA (1920 x 1200) - AMD Ryzen 7 8840U - 16GB LPDDR5-6400Mhz RAM - 1TB PCIe SSD - Backlit Keyboard - Copilot PC - 1080p Webcam - Windows 11 Home - w/Stylus Pen",765.00,No rating,https://m.media-amazon.com/images/I/710c-ic2nGL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"Microsoft Surface Pro 2-in-1 Laptop/Tablet (2024), Windows 11 Copilot+ PC, 13"" Touchscreen Display, Snapdragon X Plus (10 Core), 16GB RAM, 512GB Storage, Dune",Price not available,4.4 out of 5 stars,https://m.media-amazon.com/images/I/61Z5DdfAK5L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"MSI Creator A16 AI+ (2024) 16” QHD+ 240Hz Laptop: AMD Ryzen AI 9-365, NVIDIA RTX 4060, 32GB LPDDR5x, 1TB NVMe SSD, WiFi 7, Win 11 Home: Lunar Gray A3HVFG-038US",1499.24,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81V3IK6Eo+L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"HP ProBook 445 G11 14"" Notebook - WUXGA - AMD Ryzen 7 7735U - 32 GB - 1 TB SSD - English Keyboard - Pike Silver Aluminum - AMD Chip - 1920 x 1200 - Windows 11 Pro - AMD Radeon 680M Graphics - in-",699.00,5.0 out of 5 stars,https://m.media-amazon.com/images/I/61G4D2tBzwL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"ASUS ROG Strix G18 18"" 240Hz QHD Gaming Laptop, 14th Gen Intel 24-Core i9 14900HX, 64 GB DDR5, 4 TB SSD, RGB Backlit KB, GeForce RTX 4060, Wi-Fi 6E, Windows 11 Pro, with Office 2024 Lifetime License",2359.00,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71z+pvwA3IL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"Lenovo LOQ i7 Gaming Laptop, 15.6"" FHD 144Hz, i7-13650HX (Beats i9-12900H), GeForce RTX 4060 (Boost Clock 2370MHz), 32GB DDR5 RAM, 1TB SSD, Backlit KB, RJ-45, Wi-Fi 6, Windows 11 Home, Grey",Price not available,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71R+9EDD7aL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"Microsoft 2024 Surface Laptop 7th Edition, Copilot+ PC, 13.8in Snapdragon X-Plus 16GB RAM 256GB SSD Win 11H Platinum (Renewed)",Price not available,No rating,https://m.media-amazon.com/images/I/61e0XCxGipL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"HP 15.6"" Touchscreen Laptop, Intel Core i5 Processor, 16GB RAM, 1TB SSD,Numeric Keypad, Bluetooth, Wi-Fi, Long Battery Life, Windows 11 Home, Alpacatec Accessories, Silver",549.00,4.4 out of 5 stars,https://m.media-amazon.com/images/I/81g+L4BZA7L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=7
"MSI Modern 15H AI 15.6”Business Laptop: Intel Core Ultra 9-185H, ARC Graphics, 32GB DDR5, 1TB NVMe SSD, Type-C, WiFi 6E, Win 11 Home: Classic Black C1MG-027US",889.49,No rating,https://m.media-amazon.com/images/I/71cVQ6piiqL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
HP 15-dw Laptop Intel Core i3-1115G4 8GB 256GB SSD 15.6 Full HD WLED Win 10,200.00,4.3 out of 5 stars,https://m.media-amazon.com/images/I/71Nsxgmi7xL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"MSI Prestige 14 EVO 14” FHD+ Business Laptop: Intel Core i9-13900H, Intel Iris Xe, 32GB DDR5, 1TB NVMe SSD, Type-C, Thunderbolt 4, Win 11 Pro: Urban Silver B13M-633US",797.29,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71LaIGItr+L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"HP Victus 15.6 Ryzen 5 RTX 4050 Premium Gaming Laptop, 15.6"" FHD 144Hz, AMD Ryzen 5 8645HS (Beats Intel i7-1355U & Intel i5-14400F), NVIDIA GeForce RTX 4050, 32GB DDR5 RAM, 1TB SSD, Backlit KB, W11P",820.00,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71UmthdEjVL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"[2021 Version]ASUS Vivobook Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01",95.59,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81fstJkUlaL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"HP Victus 15.6"" Full HD 144Hz Gaming Laptop, Intel Core i5-12450H, NVIDIA GeForce RTX 3050,16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Performance Blue",516.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71cZs6fmSfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"Dell Inspiron 16 Laptop 2024 16” WUXGA 1920 x 1200 Touchscreen, Intel Core 7 150U Intel Iris Xe Graphics 32GB DDR5 1TB SSD Backlit KB FP Wi-Fi 6E Bluetooth 5.2 1080p FHD Camera Windows 11 Home",899.99,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71Ox+RsBtuL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"Dell 2023 Inspiron 15 3520 Laptop, 15.6'' FHD Display, Intel Core i7-1255U (10 cores), 16GB RAM, 1TB SSD, Intel Iris Xe Graphics, USB Type-A, Wi-Fi 6, Webcam, Anti-Glare, Windows 11 Home",577.99,4.0 out of 5 stars,https://m.media-amazon.com/images/I/81208HjhMvL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"Dell Inspiron 16 Business Laptop – 16"" FHD+ Touchscreen – AMD Ryzen 7-8840U – Backlit Keyboard – Microsoft Office Lifetime – Wi-Fi 6E – Windows 11 Pro w/CD/DVD Drive(16G+1TSSD)",Price not available,5.0 out of 5 stars,https://m.media-amazon.com/images/I/715TbCCjByL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"ASUS VivoBook 17 Business Laptop | 17.3"" FHD IPS Anti-Glare | Intel 6-core i3-1215U (>i7-1165G7) | 16GB RAM 512GB SSD | USB-C SonicMaster Win11Pro w/DLCA Accessory",399.99,No rating,https://m.media-amazon.com/images/I/7176Vyl38bL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"HP Victus 15.6"" Full HD 144Hz Gaming Laptop, Intel Core i5-12450H,16GB RAM,512GB PCIe SSD, NVIDIA GeForce RTX 3050, Wi-Fi 6, Backlit Keyboard,Windows 11 Pro, Performance Blue",575.47,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71cZs6fmSfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"HP 15.6"" inch Touch-Screen Laptop, AMD Ryzen 5 7520U, 8GB DDR5 Memory, 512GB SDD, Windows 11 Home in S Mode, AMD Radeon Graphics, Natural Silver, 15-fc0025dx",359.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/61DOwrWYWfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"HP Envy x360 2-in-1 14"" FHD IPS Touchscreen Laptop Intel Core i5-1335U(Beats i7-1260U) Backlit KB Fingerprint Reader, Windows 11 | Natural Silver (8GB RAM | 512GB SSD) (14 inch)",453.08,4.3 out of 5 stars,https://m.media-amazon.com/images/I/71tK4-o2xRL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"Lenovo Legion Pro High-Performance i9 Gaming Laptop, 16"" WQXGA 240Hz, Intel Core i9-14900HX, NVIDIA GeForce RTX 4090, 64GB DDR5 RAM, 2TB SSD, HDMI, RGB Backlit KB, Webcam, Wi-Fi 6, Win 11 Pro",4599.00,No rating,https://m.media-amazon.com/images/I/71lqSQ4FHTL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"ASUS Vivobook S 14 OLED Slim Laptop, AMD Ryzen AI 9, 24GB, 512GB SSD, Customizable RGB Keyboard, Neutral Black, M5406WA-DS76",867.67,3.8 out of 5 stars,https://m.media-amazon.com/images/I/61rZhYj6zhL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"Lenovo IdeaPad 3 14 Laptop, Intel Core i3-1005G1, 4GB RAM, 128GB Storage, 14.0"" FHD Display, Windows 10 S",Price not available,4.5 out of 5 stars,https://m.media-amazon.com/images/I/81CVGNH5rcL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=8
"HP Victus 15.6"" Full HD 144Hz Gaming Laptop, Intel Core i5-12450H, NVIDIA GeForce RTX 3050,64GB RAM, 1TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Performance Blue",739.99,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71cZs6fmSfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"acer Aspire 3 Laptop | 15.6"" Full HD IPS Touch Display | AMD Ryzen 5 7520U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 512GB NVMe SSD | Wi-Fi 6 | Windows 11 Home Steam Blue",230.99,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71OJEsrCabL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"Dell Inspiron 15 3535 2023 Business Laptop 15.6"" FHD IPS 8-Core AMD Ryzen 7 7730U 16GB DDR4 1TB SSD AMD Radeon Graphics Wi-Fi 5 Win11 Home",521.00,3.1 out of 5 stars,https://m.media-amazon.com/images/I/614dZGSI1oL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
Full HD 1080P Webcam with Built-in Mic Wide Angle & Auto Focus Privacy Cover for PC/Laptop Plug & Play USB Camera Black,Price not available,4.6 out of 5 stars,https://m.media-amazon.com/images/I/714pdREnqjL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"HP Victus Gaming Laptop, 15.6-inch FHD IPS 144Hz, AMD Ryzen 5-8645HS, NVIDIA GeForce RTX 4050, Wi-Fi 6, Backlit KB, Win11 Home, w/Mouse Pad (16GB RAM |1TB PCIe SSD)",783.99,No rating,https://m.media-amazon.com/images/I/71BBo1cvWWL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"HP EliteBook 845 Business Laptop (14"" FHD, AMD Ryzen 5 PRO 5650U, 16GB RAM, 256GB SSD, > Intel i5-1145G7) 3-Yr Warranty, Long Battery Life, Backlit, Fingerprint, Wi-Fi 6E, Webcam, Win 10 Pro, Silver",549.98,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71vZZJ4vpfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"Lenovo Laptop Bag T210, Messenger Shoulder Bag for Laptop or Tablet, Sleek, Durable & Water-Repellent Fabric",14.36,4.6 out of 5 stars,https://m.media-amazon.com/images/I/817Da7pNmfL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"DELL 2023 Inspiron 15 3000 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i7-1255U,Windows 11 Pro, 16GB DDR4 RAM, 512GB SSD, WiFi 6, Long Battery Life",449.00,3.9 out of 5 stars,https://m.media-amazon.com/images/I/6117ibzU5IL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"HP 2023 Laptop, 15.6"" Touchscreen Display, Intel Core i3-1115G4 Processor(Beat i5-1035G4), 8GB RAM, 256GB SSD, WiFi, Bluetooth, Numeric Keypad, Windows 11 Home in S Mode, Silver",242.96,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61yAzPWvmbL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"15.6 Inch 2 in 1 Gaming Laptop, Touchscreen Laptop Computer with AMD R3-3200U CPU (up to 3.5GHz) 16GB RAM 512GB SSD Laptops RJ45 WIFI5 BT5.1 HDMI Backlit Keyboard AMD Radeon Vega 3 Win 11 Pro",389.99,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71oPGK43YQL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"Lenovo V15 G2 15.6"" FHD Business Laptop Computer[Windows 11 Pro], Intel Dual Core Celeron N4500, 8GB RAM, 512GB SSD, Intel UHD Graphics, Numeric keypad, Wi-Fi, BT 5.1, Ethernet, HDMI, w/Battery",310.00,No rating,https://m.media-amazon.com/images/I/8132QHOBoeL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"MSI Summit A16 AI+ (2024) 16” QHD+ 165Hz 2-in-1 Touchscreen Laptop: AMD Ryzen AI 9-365, Radeon Graphics, 32GB LPDDR5x, 1TB NVMe SSD, 360 Flip, Pen, Win 11 Pro: Ink Black A3HMTG-014US",1579.00,No rating,https://m.media-amazon.com/images/I/81vpXhViUbL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"ASUS VivoBook 15 F515 Laptop, 15.6"" FHD Display, Intel i3-1115G4 CPU, 8GB DDR4 RAM, 128GB SSD, Windows 11 Home in S Mode, Slate Grey, F515EA-AH34",277.17,4.4 out of 5 stars,https://m.media-amazon.com/images/I/71GKXeMFy-L._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"Lenovo IdeaPad Slim 3i Laptop for Home, Student, Business (15.6"" FHD Anti-Glare, Intel 8-Core i3-N305, 8GB LPDDR5 RAM, 512GB SSD), Webcam w/ Shutter, 10-Hour Long Battery Life, Wi-Fi 6, Win 11 Home",399.99,No rating,https://m.media-amazon.com/images/I/614sG4h1UUL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"EXCaliberPC [2024] ASUS ROG Zephyrus G16 GA605WV-XB96 (AMD Ryzen AI 9 HX 370, 32GB RAM, 2X 1TB NVMe SSD, NVIDIA GeForce RTX 4060, 16"" 240Hz OLED, Windows 11 Pro) Gaming Laptop - Platinum White",Price not available,5.0 out of 5 stars,https://m.media-amazon.com/images/I/51QEIjTJFoL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
"HP 255 G10 Business Laptop, 15.6"" FHD IPS Display, Intel Core i5-1334U (Up to 4.6 GHz), 16GB RAM, 512GB SSD, Webcam HDMI Wi-Fi 6, Win 11 Home, Dark Grey, Bundle with Thunderobot ML101 Wireless Mouse",539.00,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61c-54iUYzL._AC_UY218_.jpg,https://www.amazon.com/s?k=laptop&page=9
